bucket_month,project_id,developer_id,developer_name,event_type,repo_artifact_namespace,relationship_type
2024-05-01,1tglFLCPO1i0woe4TW7pBm1iMqrhlWJ1cv2L/5b0VUk=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,COMMIT_CODE,eth-infinitism,BUILDER
2025-01-01,2D5YRxufnDHKS+HeGRxq/fquJWda1owfPsxOQFcXAys=,mtrg+qaxXZfjLXfde9Of5/ylp0HSq4tXlM4U7qmmQ5c=,halaprix,COMMIT_CODE,oasisdex,BUILDER
2025-01-01,SbFbagHrVLpnhXLPsZg6EYdenq1+y5k/aOkGXo32/Ww=,M5e3VFFTVv9ivjfRHFcy5aFRV0c8yTEFfIQ/OYmdTNU=,0xszeth,COMMIT_CODE,bunniapp,BUILDER
2024-12-01,5/9fRbVoDF7pHwBdiMbNUbKhidEt/12Ojt9f8cWoZnQ=,+6dvUt6vc/puJjHEAixSt7ELurwO0IX7mTHvidDCSLs=,simplyoptimistic,COMMIT_CODE,velodrome-finance,BUILDER
2024-12-01,k2yKacP1bWm7Kb+gqwS+X3TUSPr/fk406J7H+MdgO+Q=,j0m2BuakXS0vjsrH68In06uB2WwW2bm8Rb14yXKKzVs=,tomiohl,COMMIT_CODE,guildxyz,BUILDER
2024-12-01,SbFbagHrVLpnhXLPsZg6EYdenq1+y5k/aOkGXo32/Ww=,M5e3VFFTVv9ivjfRHFcy5aFRV0c8yTEFfIQ/OYmdTNU=,0xszeth,COMMIT_CODE,bunniapp,BUILDER
2025-01-01,sPO1pl4Y+FnbbMxaMnMwDEGVxZFJzf6bGUNniLdJcaU=,s0y0fhANfDtQR/fGTEg6MAxMn3wHz+cHYqmVX1/P1LQ=,iainnash,COMMIT_CODE,ourzora,BUILDER
2025-01-01,dOKZpVgYpZmAJZ+f0bYZWqKGpkz25Klgk4ZjY/fdyAc=,OERDcAflnjRQ6c6BCzvNXHZlJry/OZD4hPLQNUw2AkM=,cryptotavares,COMMIT_CODE,metamask,BUILDER
2025-01-01,tI9+ol8dLfp7deTjbL+mWR3TKqivSnB0UJR4QN0Nh9M=,OqYqC/bbDDhSUwTas1pfvRE/GhnjdPLDN0F/c6oVA5I=,dimlbc,COMMIT_CODE,dhedge,BUILDER
2025-01-01,pWEQHj4IsxU8lx2EDLJpphYaGAvw/yRps3vgTbVCXjQ=,K98oIOAyL0Zx/2SMuv2Hvwk0JDDAgyc0/+5xkOKptGk=,saucepoint,COMMIT_CODE,uniswapfoundation,BUILDER
2024-04-01,gBq7Wl0q0X+/hAl3qY/vtLirLXpwMoCndZ8i/B/6wd0=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,COMMIT_CODE,safe-global,BUILDER
2024-04-01,sf0AvWU1WZLtC4wh/FDYTRU3hyXTux1NqPmabzUABnc=,bQDJX7Bj5htVtLgBctNsjIZt8SNK6oBild/koPDvsdY=,hylance,COMMIT_CODE,defieye,BUILDER
2024-07-01,hE1BjGS8I9OXjnYATSkRnNJlsItBXO+CKXU6UPKJlRQ=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,COMMIT_CODE,aave-dao,BUILDER
2024-07-01,cIAKWrgGpr2ANu098+em+GXcYNxfZjFHr8BAX4KudgY=,M0ZdVRyij80yLpUUw9Pj9uUbrqEjQtbA1bBZ6I7xchk=,attens1423,COMMIT_CODE,dodoex,BUILDER
2025-02-01,k2yKacP1bWm7Kb+gqwS+X3TUSPr/fk406J7H+MdgO+Q=,j0m2BuakXS0vjsrH68In06uB2WwW2bm8Rb14yXKKzVs=,tomiohl,COMMIT_CODE,guildxyz,BUILDER
2025-02-01,/48A4/LZsBf1ztk3blMoY9kPQjx8knNp/EabsEszQ4Y=,XbI2eEkbtvJ4Xo/kjAkc2bRnFjhS0BkFaFTmRRDr7mU=,hernandp,COMMIT_CODE,xlabs,BUILDER
2017-04-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,FORKED,ethers-io,DEVTOOL
2024-09-01,FJMgOMEL2uRzZJgolrDkms08PpeGqLCElucGijLFp8o=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,STARRED,rotki,DEVTOOL
2023-04-01,sSaWA3FkB65FRlu8CCARHQOGPcuUL04cfzt0g3UM4dw=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,pcaversaccio,DEVTOOL
2023-04-01,jYjf3SP3IiJ9lfEBt7gj8Me79zJFbihTR+zuHZXuQPA=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,vectorized,DEVTOOL
2020-01-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,STARRED,openzeppelin,DEVTOOL
2024-09-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2022-06-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,COMMIT_CODE,usecannon,DEVTOOL
2022-02-01,DIzubrsn/a/8kmeZ2iZY7KzKEcR2CvfHkg9WQZ0rkeA=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,nomicfoundation,DEVTOOL
2023-07-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_COMMENT,usecannon,DEVTOOL
2023-10-01,kIyB4KSX790MWeIzhuzNRuURff8uRN3K7uEmYc+PuqA=,K98oIOAyL0Zx/2SMuv2Hvwk0JDDAgyc0/+5xkOKptGk=,saucepoint,FORKED,scaffold-eth,DEVTOOL
2023-03-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,FORKED,openzeppelin,DEVTOOL
2023-02-01,Ze2CblnBaz2Apm6a00KjwAZ7N4K5yxDUpXlK+mDkwJw=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,STARRED,ethereum-attestation-service,DEVTOOL
2025-02-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,COMMIT_CODE,usecannon,DEVTOOL
2022-07-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2023-04-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2023-01-01,sphWttmsHeZdYZ/tzjYPMpehqyy4ixN8QWzNDY84p1A=,cp8YzXoSQil9Zj3fWjSg3U2lyIeQnJjT4+CHVGJs++k=,josemarinas,STARRED,vectorized,DEVTOOL
2024-11-01,D/EXUXnX8dbOCU6qXNGAgNxhLOdodwJNNjMPeLUHSu4=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_OPENED,ethereum,DEVTOOL
2022-08-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2024-05-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2024-05-01,rgW9XUaoeC3X2rOz6QwddbUq6mZva0eXEFISFkuO+nA=,cp8YzXoSQil9Zj3fWjSg3U2lyIeQnJjT4+CHVGJs++k=,josemarinas,PULL_REQUEST_OPENED,aragon,DEVTOOL
2023-01-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2020-02-01,D/EXUXnX8dbOCU6qXNGAgNxhLOdodwJNNjMPeLUHSu4=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,ISSUE_OPENED,ethereum,DEVTOOL
2021-02-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,ISSUE_COMMENT,openzeppelin,DEVTOOL
2021-12-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,s0y0fhANfDtQR/fGTEg6MAxMn3wHz+cHYqmVX1/P1LQ=,iainnash,ISSUE_OPENED,openzeppelin,DEVTOOL
2021-12-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,s0y0fhANfDtQR/fGTEg6MAxMn3wHz+cHYqmVX1/P1LQ=,iainnash,ISSUE_OPENED,openzeppelin,DEVTOOL
2024-03-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,JZjfnU/dNa0BxIIctfsZLL3fW0ZC3wWlOprGuwPIKW4=,siegrift,ISSUE_COMMENT,ethers-io,DEVTOOL
2024-03-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,JZjfnU/dNa0BxIIctfsZLL3fW0ZC3wWlOprGuwPIKW4=,siegrift,ISSUE_COMMENT,ethers-io,DEVTOOL
2025-01-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2020-01-01,3wFigwcmPNgtA8Dxu+dYr72HKTMBG6y+TO2AXGevogQ=,Ocvo//zm0CsNFeH1F4NBY1enu/klWxJ+xddaRt6N43Q=,mirceanis,PULL_REQUEST_OPENED,protofire,DEVTOOL
2019-01-01,v9q8POh6Q9wmSNGAUbW3XjqApK9TOvyiFsvfmOpaEec=,XbI2eEkbtvJ4Xo/kjAkc2bRnFjhS0BkFaFTmRRDr7mU=,hernandp,STARRED,ethereum,DEVTOOL
2022-05-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2022-09-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2024-03-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2024-11-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,mwjJolA/2x7p41uX9Yol5U1+rEtXCe/i1SnVLh3m1tw=,iamacook,PULL_REQUEST_OPENED,wevm,DEVTOOL
2024-10-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,+6dvUt6vc/puJjHEAixSt7ELurwO0IX7mTHvidDCSLs=,simplyoptimistic,ISSUE_COMMENT,openzeppelin,DEVTOOL
2024-06-01,Tc+pY6s237qf1j9ZseTy70LU009lSk+K5YiAbSbdYw4=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,STARRED,runtimeverification,DEVTOOL
2023-12-01,g1pi0NuLcPtSAjpxGRMTIM2ZRs5y6h3IpcW0PRKvSQo=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,vectorized,DEVTOOL
2023-12-01,FT3wZj26UAebMH4ywu7oQvrie1GQSmu9aogl40bsCWQ=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,pcaversaccio,DEVTOOL
2023-12-01,Kfj2mVHUs4ZTzBzbWMGEVgIIJlTQxcdTxlaOeijmyfQ=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,ethereum,DEVTOOL
2023-12-01,As9H82L8UoJzE97yMeP4TbewafniYHdvyC68sIc/NlA=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,pcaversaccio,DEVTOOL
2022-06-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2024-04-01,GLZiaWjpgaedfmJy44mY1fHWo6o1WfMfox4Cpou2xTE=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,FORKED,ipfs,DEVTOOL
2024-10-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2024-02-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2024-05-01,As9H82L8UoJzE97yMeP4TbewafniYHdvyC68sIc/NlA=,+6dvUt6vc/puJjHEAixSt7ELurwO0IX7mTHvidDCSLs=,simplyoptimistic,ISSUE_COMMENT,pcaversaccio,DEVTOOL
2024-05-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_COMMENT,usecannon,DEVTOOL
2024-12-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_COMMENT,openzeppelin,DEVTOOL
2023-04-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2022-07-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,COMMIT_CODE,usecannon,DEVTOOL
2023-04-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_COMMENT,usecannon,DEVTOOL
2023-12-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2023-11-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2020-11-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,ISSUE_COMMENT,ethers-io,DEVTOOL
2020-05-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,ISSUE_OPENED,ethers-io,DEVTOOL
2023-04-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,JZjfnU/dNa0BxIIctfsZLL3fW0ZC3wWlOprGuwPIKW4=,siegrift,ISSUE_COMMENT,ethers-io,DEVTOOL
2023-09-01,Ze2CblnBaz2Apm6a00KjwAZ7N4K5yxDUpXlK+mDkwJw=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,COMMIT_CODE,ethereum-attestation-service,DEVTOOL
2023-09-01,KLkMfahLmIEtzAbihkJ4U9p0e/3zWn0iN6xBrwN++lU=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,COMMIT_CODE,ethereum-attestation-service,BUILDER
2021-09-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,Ocvo//zm0CsNFeH1F4NBY1enu/klWxJ+xddaRt6N43Q=,mirceanis,ISSUE_COMMENT,ethers-io,DEVTOOL
2020-01-01,3wFigwcmPNgtA8Dxu+dYr72HKTMBG6y+TO2AXGevogQ=,Ocvo//zm0CsNFeH1F4NBY1enu/klWxJ+xddaRt6N43Q=,mirceanis,FORKED,protofire,DEVTOOL
2024-09-01,SrAW7CxbX2q6KzPf1xXwJsc5IQZqIkDDOkAx3/nTS0M=,rCpu4CUKYy2eHt0e14L9ldwm2t2XF77EPg0u79C1k8M=,x0s0l,FORKED,thirdweb-dev,DEVTOOL
2024-09-01,GIw4cdpV5Nt23oJZBcYq68JV5NTEbXHcX+yWnW62Z8o=,rCpu4CUKYy2eHt0e14L9ldwm2t2XF77EPg0u79C1k8M=,x0s0l,FORKED,thirdweb-dev,DEVTOOL
2024-12-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_OPENED,openzeppelin,DEVTOOL
2024-04-01,cMvqc/MCp82+XAAIkdS+Ee7CD3MkLQwgO5QBbblIO5g=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,ipfs,DEVTOOL
2023-10-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2024-11-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_COMMENT,usecannon,DEVTOOL
2024-11-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_COMMENT,openzeppelin,DEVTOOL
2024-06-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2024-06-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,wevm,DEVTOOL
2023-05-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2023-01-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_OPENED,ethers-io,DEVTOOL
2023-03-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,PULL_REQUEST_OPENED,openzeppelin,DEVTOOL
2024-01-01,TbN34ObgR9NMlnD59Do7k4jhs4yKMWPTYYyWXkfut9A=,rElaMyz2sdeJoE2xtikiM7VzSMLfJqB3dNSd+NwSSNY=,wertusser,STARRED,ponder-sh,DEVTOOL
2025-02-01,TbN34ObgR9NMlnD59Do7k4jhs4yKMWPTYYyWXkfut9A=,Rh7DFpOjZmcsrRCxL+MnyPNTzMOXN0kArQT2VqWe3ns=,vanya2h,ISSUE_COMMENT,ponder-sh,DEVTOOL
2024-07-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2024-02-01,0vGgC3Svnxh1MM2cZonDt8UO/AH3L7ccxNfX219uScE=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,STARRED,wighawag,DEVTOOL
2023-07-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_REVIEW_COMMENT,usecannon,DEVTOOL
2023-01-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,O0flV4PEmHJcl2trC/40rkpZF/LT98rJv5OoY177pKY=,sakulstra,ISSUE_COMMENT,ethers-io,DEVTOOL
2020-06-01,D/EXUXnX8dbOCU6qXNGAgNxhLOdodwJNNjMPeLUHSu4=,gaBTavip23SpwOujKmL30sqtM1FKiQyejdU8J9u/YEw=,forshtat,ISSUE_COMMENT,ethereum,DEVTOOL
2020-05-01,EFNan6yoGom5N81+Hlb8ZSQdM3B1+iJRRM0TxITQeG8=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,ISSUE_COMMENT,openzeppelin,DEVTOOL
2020-05-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,ISSUE_COMMENT,openzeppelin,DEVTOOL
2020-05-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,Ocvo//zm0CsNFeH1F4NBY1enu/klWxJ+xddaRt6N43Q=,mirceanis,ISSUE_COMMENT,ethers-io,DEVTOOL
2022-07-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2022-12-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2024-10-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2022-11-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_COMMENT,usecannon,DEVTOOL
2022-07-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,Hk5A+uCcyqwej79ywoo3+3SXHNPV3LnADbTooMPJsMw=,elshan-eth,FORKED,openzeppelin,DEVTOOL
2023-06-01,rgW9XUaoeC3X2rOz6QwddbUq6mZva0eXEFISFkuO+nA=,cp8YzXoSQil9Zj3fWjSg3U2lyIeQnJjT4+CHVGJs++k=,josemarinas,PULL_REQUEST_REVIEW_COMMENT,aragon,DEVTOOL
2023-08-01,o1y6ChRZ6JOEwoiUsf/noqLXSmBlc1X9v+fNY7lA2Ns=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,PULL_REQUEST_OPENED,usecannon,DEVTOOL
2023-11-01,sphWttmsHeZdYZ/tzjYPMpehqyy4ixN8QWzNDY84p1A=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,STARRED,vectorized,DEVTOOL
2020-10-01,OhSYsbVtaKOxdKm1wJ5WpNfFwiQtMhvVqx11g04Dj6s=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,ISSUE_OPENED,ethers-io,DEVTOOL
2021-04-01,E5usljx7n+jlIk9QsYETSlyKz0rdIo9jeCFUzDrO3Qk=,JZjfnU/dNa0BxIIctfsZLL3fW0ZC3wWlOprGuwPIKW4=,siegrift,ISSUE_OPENED,ethers-io,DEVTOOL
2025-02-01,ngBRwzug+4yZnN2uE1wfoLeIsHQy9coImbvxkwYxfmk=,K98oIOAyL0Zx/2SMuv2Hvwk0JDDAgyc0/+5xkOKptGk=,saucepoint,STARRED,flayerlabs,DEVTOOL
2023-04-01,Ze2CblnBaz2Apm6a00KjwAZ7N4K5yxDUpXlK+mDkwJw=,1Uwuv4Muj0zTH/GZeVRIYPsDSWttC1unYIw8DwxytrQ=,slavik0329,COMMIT_CODE,ethereum-attestation-service,DEVTOOL
2020-05-01,qG8wMwZc0z2iMNGmqEbE0yJCaHgGkvQgKL7w5NNjr2E=,/HFkDRex5raY697wWI48cvrmd92j3O7wLk2SMm7gppY=,remedcu,PULL_REQUEST_OPENED,openzeppelin,DEVTOOL
2022-10-01,FFp3VPAxieqG6fo9LEtIGBef5T0DzUYfLVnrXOcKAtQ=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,ISSUE_OPENED,usecannon,DEVTOOL
2024-08-01,iFwvhinW6hRuD/1dIGR7QqYwJTFdfgyLFhWW5Lhp/j4=,CU9RpyCJNqROiGpMU3AKsFbi18Hle2ITSS8iswavzwk=,dbeal-eth,FORKED,wevm,DEVTOOL
